,erg,nr,ne,npc
chr1:148854043-148854106,0.433139534883721,0.676470588235294,0.488408037094281,0.305555555555556
chr1:148854778-148855051,0.938502673796791,1,0.817777777777778,0.277777777777778
chr1:148855468-148855908,0.792717086834734,0.619318181818182,0.770057306590258,0.234375
chr1:148864443-148864954,0.25974025974026,0.409326424870466,0.24442966411706,0.714953271028037
chr1:148901650-148902269,0.386334336055006,0.489122807017544,0.426290729156941,0.0566706021251476
chr1:1490438-1490676,0.825147347740668,0.258064516129032,0.872420262664165,0.824175824175824
chr1:149058501-149058692,0.825783972125436,0.760479041916168,0.745454545454545,0.454545454545455
chr1:149080331-149081201,0.581005586592179,0.377358490566038,0.5678391959799,0.928571428571429
chr1:149098963-149100417,0.496296296296296,0.322727272727273,0.422077922077922,0.906976744186046
chr1:149102010-149102664,0.371069182389937,0.264150943396226,0.298429319371728,0.8
chr1:149114982-149115117,0.614173228346457,0.594594594594595,0.533613445378151,0.894736842105263
chr1:149137506-149138685,0.864276568501921,0.852654387865656,0.861395137468757,0.300438596491228
chr1:149146147-149146211,0.833333333333333,0.938775510204082,0.845410628019324,0.714285714285714
chr1:149155641-149156890,0.862853204686423,0.840191387559809,0.83081130355515,0.224489795918367
chr1:149192424-149194838,0.822890428211587,0.781021897810219,0.816655651024455,0.245551601423488
chr1:149209740-149210655,0.540268456375839,0.563636363636364,0.436666666666667,0.920634920634921
chr1:149215256-149215887,0.809243697478992,0.606132075471698,0.766086298258895,0.101123595505618
chr1:149217284-149217804,0.402777777777778,0.531914893617021,0.310126582278481,0.935483870967742
chr1:149222853-149224778,0.397105026929982,0.23868909512761,0.430808337569903,0.036741214057508
chr1:149230366-149231638,0.8068397720076,0.366486486486486,0.817662189196913,0.0484330484330484
chr1:149261058-149261241,0.910891089108911,0.894736842105263,0.920359666024406,0.955555555555556
chr1:149286912-149287011,0.657724329324699,0.720238095238095,0.578386605783866,0.260869565217391
chr1:149287076-149287515,0.688536585365854,0.736301369863014,0.716237759052608,0.376699029126214
chr1:149298418-149299709,0.511640646398247,0.288990825688073,0.481736909323116,0.0302158273381295
chr1:149326365-149326457,0.489483747609943,0.459259259259259,0.602409638554217,0.272727272727273
chr1:149326567-149326718,0.505112474437628,0.57258064516129,0.594454072790295,0.127659574468085
chr1:149332870-149334301,0.489408038012275,0.251612903225806,0.456489308801591,0.0264084507042254
chr1:149378890-149379571,0.434042553191489,0.0778210116731518,0.448369565217391,0
chr1:149384330-149384381,0.767441860465116,1,0.708333333333333,0.964285714285714
chr1:149400191-149400267,0.86815415821501,0.872727272727273,0.825049701789264,0.454545454545455
chr1:149400334-149400510,0.94413407821229,0.898245614035088,0.922622563496751,0.48
chr1:149513155-149513277,0.575342465753425,0.533333333333333,0.579439252336449,0.75
chr1:14951608-14951872,0.695187165775401,0.215384615384615,0.671717171717172,0.377358490566038
chr1:149602946-149603147,0.748344370860927,0.392857142857143,0.673076923076923,0.777777777777778
chr1:149608033-149608441,0.895652173913044,0.88622754491018,0.91734693877551,0.918918918918919
chr1:149669966-149670264,0.599147121535181,0.837209302325581,0.549920760697306,0.54320987654321
chr1:149670318-149670557,0.527744982290437,0.690036900369004,0.525083612040134,0.213333333333333
chr1:149671070-149671158,0.72,1,0.776699029126214,1
chr1:149671309-149671443,0.449367088607595,0.903225806451613,0.443037974683544,0.321428571428571
chr1:149671664-149672255,0.684031710079275,0.890365448504983,0.666510538641686,0.296
chr1:149673007-149673958,0.616949152542373,0.75,0.572396274343776,0.327645051194539
chr1:149674018-149674373,0.557377049180328,0.868686868686869,0.628657921291625,0.523076923076923
chr1:14986533-14986771,0.753993610223642,0.37696335078534,0.830870279146141,0.829411764705882
chr1:149887410-149887801,0.641242937853107,0.211382113821138,0.663366336633663,0.433962264150943
chr1:149910590-149910891,0.488977955911824,0.722222222222222,0.238329238329238,0.463917525773196
chr1:149914177-149914332,0.434343434343434,0.483870967741935,0.460869565217391,0.666666666666667
chr1:150011551-150011726,0.898477157360406,0.740458015267176,0.868778280542986,0.886075949367089
chr1:150108358-150108482,0.921409214092141,0.915492957746479,0.898351648351648,0.978260869565217
chr1:150108545-150108705,0.923809523809524,0.944,0.96,0.977272727272727
chr1:150146922-150147141,0.898230088495575,0.951070336391437,0.948164146868251,0.984126984126984
chr1:150154797-150154879,0.841269841269841,0.43,0.668341708542714,0.616438356164384
chr1:150293516-150293735,0.291128337639966,0.237237237237237,0.310289389067524,0.251612903225806
chr1:150659507-150659631,0.666666666666667,0.744525547445255,0.7,0.980392156862745
chr1:150659779-150659915,0.811744386873921,0.819905213270142,0.846905537459283,0.953846153846154
chr1:15066578-15067006,0.669710806697108,0.3125,0.715502555366269,0.672514619883041
chr1:150679138-150679596,0.653846153846154,0.710059171597633,0.916666666666667,0.948717948717949
chr1:150700678-150700879,0.735294117647059,0.9375,0.7,0.848484848484849
chr1:150780718-150780829,0.694736842105263,0.425742574257426,0.619565217391304,0.809090909090909
chr1:15086526-15086741,0.907801418439716,0.792682926829268,0.897058823529412,0.925925925925926
chr1:15086853-15086963,0.942622950819672,0.866666666666667,0.962406015037594,0.962962962962963
chr1:15088943-15089298,0.861182519280206,0.826771653543307,0.826989619377163,0.945945945945946
chr1:150965973-150966173,0.88135593220339,0.892857142857143,0.93956043956044,0.970588235294118
chr1:150966299-150966356,0.948529411764706,0.946666666666667,0.937823834196891,0.954545454545455
chr1:15106360-15106760,0.58955223880597,0.247191011235955,0.6784140969163,0.389380530973451
chr1:1511093-1511401,0.606604450825556,0.735294117647059,0.539426523297491,0.834355828220859
chr1:151163131-151163263,0.801089918256131,0.94478527607362,0.756701030927835,0.963855421686747
chr1:151168923-151169399,0.842592592592593,0.695652173913043,0.833211411850768,0.76551724137931
chr1:151173328-151173599,0.868794326241135,0.878228782287823,0.883116883116883,1
chr1:151189246-151189590,0.811881188118812,0.792452830188679,0.7,0.864406779661017
chr1:151332807-151332925,0.939102564102564,0.978021978021978,0.930041152263374,0.981818181818182
chr1:151333000-151333080,0.952173913043478,0.886075949367089,0.942196531791908,0.971428571428571
chr1:151495949-151496062,0.713375796178344,0.34,0.768817204301075,0.666666666666667
chr1:151506463-151506687,0.905008635578584,0.663212435233161,0.928571428571429,0.471698113207547
chr1:151533695-151533948,0.842253521126761,0.810457516339869,0.865443425076453,0.9875
chr1:151567718-151567804,0.919786096256685,0.927835051546392,0.937853107344633,1
chr1:151570386-151570715,0.857374392220421,0.911864406779661,0.883870967741936,0.95
chr1:151586231-151586407,0.123456790123457,0.0935251798561151,0.222222222222222,0.125827814569536
chr1:151682641-151683152,0.689393939393939,0.257425742574257,0.723628691983122,0.664285714285714
chr1:151766292-151766564,0.85958904109589,0.874213836477987,0.895081967213115,0.961538461538462
chr1:151789384-151789713,0.733766233766234,0.772727272727273,0.672811059907834,0.684210526315789
chr1:152079817-152085534,0.677416968710703,0.631527777777778,0.682400415762282,0.108328695974773
chr1:152127240-152127380,0.447316103379722,0.470588235294118,0.42570281124498,0.813186813186813
chr1:152140015-152140787,0.238709677419355,0.275,0.333333333333333,0.80327868852459
chr1:152145963-152146497,0.346938775510204,0.225225225225225,0.389830508474576,0.736111111111111
chr1:152158774-152159164,0.523076923076923,0.396946564885496,0.572649572649573,0.869565217391304
chr1:152168425-152168490,0.901639344262295,0.891891891891892,0.791666666666667,1
chr1:152168572-152168785,0.806306306306306,0.711864406779661,0.700854700854701,0.916666666666667
chr1:152229069-152229517,0.805219012115564,0.806324110671937,0.782865583456425,0.830882352941177
chr1:152487758-152488226,0.852392538523925,0.891566265060241,0.852869846402587,0.665540540540541
chr1:152532531-152532656,0.66,0.630252100840336,0.613445378151261,0.820224719101124
chr1:15271830-15271952,0.51271186440678,0.153846153846154,0.502183406113537,0.475409836065574
chr1:15272053-15272108,0.430232558139535,0.06,0.344827586206897,0.166666666666667
chr1:152729826-152729904,0.618421052631579,0.725490196078431,0.56140350877193,0.892857142857143
chr1:152740250-152740944,0.395833333333333,0.227586206896552,0.372549019607843,0.8
chr1:152801699-152802037,0.525773195876289,0.26890756302521,0.442105263157895,0.738461538461539
chr1:152855755-152856288,0.463636363636364,0.464285714285714,0.412,0.918604651162791
chr1:152858646-152859415,0.52755905511811,0.4,0.524475524475524,0.859375
chr1:152874347-152874496,0.609625668449198,0.666666666666667,0.546296296296296,0.987012987012987
chr1:152877735-152878013,0.513513513513513,0.616161616161616,0.512635379061372,0.915254237288136
chr1:152881579-152881930,0.634517766497462,0.508196721311475,0.505747126436782,0.892857142857143
chr1:152884945-152885621,0.320209973753281,0.395604395604396,0.299334811529933,0.825688073394495
chr1:152891067-152892524,0.490909090909091,0.670886075949367,0.435897435897436,0.904109589041096
chr1:152904826-152907038,0.447418738049713,0.636704119850187,0.434276206322795,0.88622754491018
chr1:152917929-152918800,0.473913043478261,0.584070796460177,0.384937238493724,0.89010989010989
chr1:152926355-152926612,0.545945945945946,0.73943661971831,0.496,0.904
chr1:152937902-152938548,0.451038575667656,0.577777777777778,0.450121654501217,0.896551724137931
chr1:152938655-152939435,0.457446808510638,0.670212765957447,0.46524064171123,0.948979591836735
chr1:152942352-152942469,0.51685393258427,0.776119402985075,0.578947368421053,0.944444444444444
chr1:152944388-152944862,0.432748538011696,0.693069306930693,0.518518518518518,0.945945945945946
chr1:152945862-152947058,0.5311004784689,0.675,0.478448275862069,0.953488372093023
chr1:152951015-152951859,0.483870967741935,0.561702127659575,0.464052287581699,0.942622950819672
chr1:152967202-152967693,0.408695652173913,0.736,0.4375,0.909090909090909
chr1:152972356-152972516,0.465116279069767,0.632911392405063,0.525547445255474,0.865671641791045
chr1:15297510-15297670,0.965034965034965,0.923728813559322,0.929936305732484,0.929577464788732
chr1:15297762-15297926,0.9453125,0.959276018099548,0.966149506346968,0.932203389830508
chr1:152985157-152985710,0.398876404494382,0.642105263157895,0.382165605095541,0.871287128712871
chr1:153008368-153008689,0.409090909090909,0.680851063829787,0.385964912280702,0.964285714285714
chr1:153012733-153013362,0.441558441558442,0.745283018867924,0.477832512315271,0.972222222222222
chr1:153015281-153016422,0.386473429951691,0.68,0.476190476190476,0.938461538461538
chr1:153016767-153017038,0.6625,0.705521472392638,0.539823008849557,0.940594059405941
chr1:153059616-153059712,0.536231884057971,0.752688172043011,0.626262626262626,1
chr1:153121910-153122622,0.521276595744681,0.753246753246753,0.483221476510067,0.955555555555556
chr1:153124796-153125254,0.456953642384106,0.703448275862069,0.520833333333333,0.917808219178082
chr1:153129438-153130509,0.394736842105263,0.589473684210526,0.591549295774648,0.909090909090909
chr1:153131529-153132343,0.288135593220339,0.550335570469799,0.412371134020619,0.92
chr1:153139476-153141226,0.502222222222222,0.628712871287129,0.55026455026455,0.948275862068966
chr1:153161379-153161530,0.61038961038961,0.752941176470588,0.637931034482759,0.978260869565217
chr1:153171406-153171918,0.423645320197044,0.580952380952381,0.371287128712871,0.888888888888889
chr1:153174499-153175146,0.490272373540856,0.651685393258427,0.542056074766355,0.927710843373494
chr1:153175336-153176475,0.428571428571429,0.586776859504132,0.493150684931507,0.927272727272727
chr1:153184941-153186064,0.541860465116279,0.717391304347826,0.578260869565217,0.994082840236686
chr1:153192968-153193404,0.575645756457565,0.759398496240602,0.53921568627451,0.89041095890411
chr1:153193882-153194562,0.429936305732484,0.636363636363636,0.443526170798898,0.914285714285714
chr1:153198631-153198936,0.396825396825397,0.671875,0.530864197530864,0.978260869565217
chr1:153208313-153209655,0.32258064516129,0.565349544072948,0.321428571428571,0.946902654867257
chr1:153219150-153219734,0.497005988023952,0.666666666666667,0.449438202247191,0.922077922077922
chr1:153233279-153234504,0.890786948176584,0.388994307400379,0.88590916137033,0.0431034482758621
chr1:153245575-153245881,0.65281173594132,0.782122905027933,0.613636363636364,0.947826086956522
chr1:153248287-153248651,0.618037135278515,0.706666666666667,0.486547085201794,0.928104575163399
chr1:153254653-153254748,0.320754716981132,0.775,0.530864197530864,0.666666666666667
chr1:153258901-153258991,0.436293436293436,0.615384615384615,0.475138121546961,0.94
chr1:15327274-15327370,0.926751592356688,0.953125,0.944591029023747,0.885245901639344
chr1:15327531-15327728,0.849315068493151,0.892857142857143,0.8125,0.966101694915254
chr1:153276298-153277192,0.455445544554455,0.644859813084112,0.414893617021277,0.897435897435897
chr1:153283382-153284590,0.528248587570621,0.649746192893401,0.444444444444444,0.925373134328358
chr1:153303307-153304383,0.413127413127413,0.609467455621302,0.368243243243243,0.914893617021277
chr1:153305955-153306401,0.543478260869565,0.775956284153005,0.645390070921986,0.96
chr1:153309090-153309753,0.295918367346939,0.49438202247191,0.305084745762712,0.854166666666667
chr1:153310558-153310884,0.661870503597122,0.726315789473684,0.585858585858586,0.949367088607595
chr1:153316008-153316335,0.325966850828729,0.490066225165563,0.356353591160221,0.792792792792793
chr1:15333234-15333409,0.802405498281787,0.871621621621622,0.862264150943396,0.976744186046512
chr1:153333998-153334634,0.430769230769231,0.677083333333333,0.468292682926829,0.849315068493151
chr1:153338702-153339405,0.563492063492063,0.671111111111111,0.467336683417085,0.905405405405405
chr1:153348305-153348911,0.45625,0.627659574468085,0.409090909090909,0.954545454545455
chr1:153360481-153361088,0.434210526315789,0.826086956521739,0.522935779816514,0.989795918367347
chr1:153374862-153375355,0.465909090909091,0.851485148514851,0.558510638297872,0.943396226415094
chr1:15338157-15338388,0.769230769230769,0.319148936170213,0.75,0.728155339805825
chr1:153385353-153385515,0.304347826086957,0.732283464566929,0.490566037735849,0.896551724137931
chr1:153388752-153389206,0.274509803921569,0.60655737704918,0.298429319371728,0.895833333333333
chr1:153408255-153408472,0.700892857142857,0.864197530864197,0.583333333333333,0.947368421052632
chr1:153430296-153430422,0.572649572649573,0.829787234042553,0.622093023255814,0.947368421052632
chr1:153503219-153503271,0.87,0.534246575342466,0.803149606299213,0.866666666666667
chr1:153508215-153509058,0.174298375184638,0.873661670235546,0.221270991109648,0.664136622390892
chr1:15353372-15353865,0.857461024498886,0.891959798994975,0.858695652173913,0.873873873873874
